,ADDRESS,CITY,REGION,Postamat_daily,cashbox_daily,Postamat_trend,cashbox_MAX,cashbox_trend,hh_500,value1,value2,POPULATION,NEAR_Malls,NEAR_Business_centers,NEAR_metro_rjd,macro_salary_avg_yearly,Avg_check,coords,dist_to_closest_shop,dist_to_closest_postomat,dist_to_competitor,dist_to_post,NEAR_shops,NEAR_stops
393,"п.Мордвес, Почтовая ул, 9А",мордвес,Тульская область,,,,,,211.0,10058,2633,1276,0,0,0.0,387679,3.8199772123053553,"[54.576433, 38.216856, '00']",25.25772259659258,53.18342741281763,53.482510316163136,6838.208733236714,31.52515342373551,0.08070469197652722
394,"рп.Епифань, Колхозная ул, 1А",епифань,Тульская область,,,,,,306.0,9987,2613,2237,0,0,0.0,387679,3.8220436280137773,"[53.822198, 38.557534, '00']",16.549660735387178,16.933987625222898,22.470405471647567,6793.83994509848,12.16125563310254,0.5433286775950062
395,"с.Износки, Ленина ул., 6А",износки,Калужская область,,,,,,119.0,9962,2602,1877,0,0,0.0,423321,3.8285933897002304,"[54.989135, 35.31245, '00']",25.308662516137254,44.096106942664235,72.9621822562162,6724.169193893667,128.28250563336542,103.91571055834584
396,"с.Дворцы, Федорова ул, 12",дворцы,Калужская область,,,,,,436.0,9956,2586,1492,0,0,0.0,423321,3.8499613302397524,"[54.610757, 36.0184, '00']",1.4676452023283684,8.591088635739448,15.20844349745271,6726.880214575774,67.85552235267318,48.74705994893293
397,"с.Архангельское, Комсомольская ул., 16Б",архангельское,Тульская область,,,,,,865.0,9959,2580,2391,0,0,0.0,387679,3.860077519379845,"[53.260021, 37.695555, '00']",28.79175912347503,28.80906956272626,30.89176896014811,6700.510631457327,0.0479625166415032,0.7122089534859115
398,"г.Суворов, Грибоедова ул, 30",суворов,Тульская область,,,,,,1016.0,9927,2527,18973,0,0,0.0,387679,3.928373565492679,"[54.12402, 36.488974, '00']",0.7369510979706566,0.7369510979706566,41.0882576287774,6709.355908319091,9.980449747956385,0.031124149142369602
399,"г.Богородицк, Восточный мкр, 2",богородицк,Тульская область,,,,,,1369.0,9923,2527,31897,0,0,0.0,387679,3.926790660862683,"[53.766809, 38.145117, '00']",1.0174603676805192,1.0174603676805192,1.0681224762395516,6766.932945260685,0.30355652414279194,0.5955569612097115
400,"рп.Чернь, Революционная ул., 3",чернь,Тульская область,,,,,,1721.0,9940,2523,6405,0,0,0.0,387679,3.939754260800634,"[53.454101, 36.911497, '00']",0.37652843180398193,37.256441719643426,73.1635449693003,6674.749252072199,0.011862611756605248,0.2345699445327189
401,"п.Ферзиково, Пионерская ул, 4",ферзиково посёлок,Калужская область,,,,,,734.0,9921,2488,4600,0,0,0.0,423321,3.987540192926045,"[54.519547, 36.764784, '00']",0.4870995823367417,18.08786991144069,21.1438764798841,6757.33522374715,31.652507534282407,12.92457716789858
402,"г.Малоярославец, Чистовича ул, 24 п.1",малоярославец,Калужская область,,,,,,1180.0,9919,2327,30392,0,0,0.0,423321,4.262569832402234,"[55.002754, 36.429119, '00']",0.2278997019571579,1.2160366055549208,1.929347145322842,6781.452629907165,59.93364929791694,56.928520761822064
403,"п.Бегичевский, Первомайская ул, 10А",бегичевский,Тульская область,,,,,,949.0,9921,2522,2278,0,0,0.0,387679,3.9337827121332274,"[53.793401, 38.258556, '00']",6.878860765293324,8.838894074058116,8.688685962217255,6775.264369891359,0.014879544470965326,0.3591573841559313
404,"г.Липки, Лермонтова ул., 8",липки,Тульская область,,,,,,30.0,9956,2686,8719,0,0,0.0,387679,3.7066269545793,"[53.949752, 37.711123, '00']",0.7133218254997552,5.172447534825797,14.498665803300316,6758.911975740116,0.04666702849708006,1.1334933890558345
405,"г.Спас-Деменск, Заводской пер, 4",спас-деменск,Калужская область,,0.2,,3.0,1.0,331.0,9979,2556,4896,0,0,0.0,423321,3.9041471048513303,"[54.409587, 34.03201, '01']",29.003300255250185,40.67578346817772,143.5910091640174,6610.2077968819285,139.64777660164035,131.97096073370545
406,"п.Бетлица, Кирова ул, 25",бетлица,Калужская область,,,,,,280.0,9947,2549,3589,0,0,0.0,423321,3.9023146331894862,"[54.012417, 33.951242, '00']",23.25229458801665,23.25229458801665,157.84782638351362,6571.238654078986,126.55544368411202,90.05250932801813
408,"г.Кондрово, Коммуны ул, 4",кондрово,Калужская область,,,,,,168.0,9934,2472,16672,0,0,0.0,423321,4.018608414239482,"[54.781119, 35.928614, '00']",1.388660707280756,1.949979552394301,30.337434492809372,6737.0111378408055,84.68997851365887,68.3241592953256
409,"с.Ульяново, Большая Советская ул, 69",ульяново,Калужская область,,,,,,266.0,9930,2455,3022,0,0,0.0,423321,4.044806517311609,"[53.724316, 35.526627, '00']",35.1718792696319,38.51020572401679,95.16838076320515,6625.459109585879,18.926696765463127,30.407277000948156
410,"г.Медынь, Варшавское ш, 15А",медынь,Калужская область,,,,,,65.0,9929,2451,8300,0,0,0.0,423321,4.050999592003264,"[54.9633, 35.846382, '00']",0.9014399165046573,18.06274190594218,39.23994881178049,6748.6054006991035,94.40070273820574,87.27390798932859
411,"г.Ефремов, Горького ул, 17",ефремов,Тульская область,,,,,,,9917,2419,42350,0,0,0.0,387679,4.099627945431997,"[53.140498, 38.11293, '00']",0.5136026167429016,0.5136026167429016,0.36578107507249125,6713.291875448795,0.2651644597282598,0.45199462369732746
413,"п.Дубовка, квартал 5/15, Центральный перс.6",дубовка посёлок,Тульская область,,,,,,355.0,9930,2550,8942,0,0,0.0,387679,3.8941176470588235,"[53.93382, 38.123557, '00']",1.7670097505226463,5.126266966573397,5.2820441129344164,6779.655287629787,0.8071306060318885,1.6550505519229834
414,"г.Донской, мкр.Северо-Задонск, Мичурина ул, 76 п.1",северо-задонск,Тульская область,,,,,,283.0,9930,2533,500,0,0,0.0,387679,3.9202526648243188,"[54.023082, 38.376532, '00']",3.901270583902703,3.901270583902703,4.970835437906836,6800.682056258553,1.1570095169757875,0.09144352565926321
415,"с.Гремячее, Новики ул., 12",гремячее,Тульская область,,,,,,139.0,9944,2421,1337,0,0,0.0,387679,4.107393638992152,"[54.1427, 38.665897, '00']",15.264193683794941,15.264193683794941,27.81046419677313,6826.200856975009,18.996725543908486,0.10314810392810494
416,"с.Коллонтай, Московская ул, 23",коллонтай,Калужская область,,,,,,85.0,9911,2231,555,0,0,0.0,423321,4.442402510085164,"[55.031845, 36.52594, '00']",2.882191039487468,3.109016253392061,4.330007368717736,6788.8714020683265,55.75146249512182,52.446123598875175
